"","index","Timestamp","T_72","T_48","T_24","T_3","T_2","T_1","T_0","Sun","Mon","Tue","Wed","Thu","Fri","Sat","Closed","OutsideTemperature","Output","ID"
"8127",8127,2014-02-17 02:00:00,27863.5641853404,28234.4985961283,24358.6449743286,26510.8069560052,27903.3355660539,30043.0358484402,29686.4191347092,0,0,0,0,0,0,0,0,17,27958.2200714385,8199
"8128",8128,2014-02-17 03:00:00,31597.0362641857,27113.4759450838,24705.9816992265,27903.3355660539,30043.0358484402,29686.4191347092,27958.2200714385,0,0,0,0,0,0,0,0,17,27303.5831448943,8200
"8129",8129,2014-02-17 04:00:00,30190.9853846944,26999.7297962432,25659.9645512744,30043.0358484402,29686.4191347092,27958.2200714385,27303.5831448943,0,0,0,0,0,0,0,0,16.2,28795.2750641887,8201
"8130",8130,2014-02-17 05:00:00,31343.2948552336,26882.5367944074,24448.2631522031,29686.4191347092,27958.2200714385,27303.5831448943,28795.2750641887,0,0,0,0,0,0,0,0,16,79469.5820864883,8202
"8131",8131,2014-02-17 06:00:00,30197.6139481467,46067.1902804477,24039.6785010064,27958.2200714385,27303.5831448943,28795.2750641887,79469.5820864883,0,0,0,0,0,0,0,0,16,168637.547931233,8203
"8132",8132,2014-02-17 07:00:00,31021.1466714542,92956.0572864363,23096.036207944,27303.5831448943,28795.2750641887,79469.5820864883,168637.547931233,0,0,0,0,0,0,0,0,15.8,203514.397391592,8204
"8133",8133,2014-02-17 08:00:00,75777.472243585,89317.5062362272,22223.4521150898,28795.2750641887,79469.5820864883,168637.547931233,203514.397391592,0,0,0,0,0,0,0,0,17,230950.551805531,8205
"8134",8134,2014-02-17 09:00:00,179571.23077445,89659.0098252871,22668.891579081,79469.5820864883,168637.547931233,203514.397391592,230950.551805531,0,0,0,0,0,0,0,0,19,241081.64818595,8206
"8135",8135,2014-02-17 10:00:00,202785.255411844,90913.664315529,23098.6876333249,168637.547931233,203514.397391592,230950.551805531,241081.64818595,0,0,0,0,0,0,0,0,22.15,247091.634096836,8207
"8136",8136,2014-02-17 11:00:00,204535.461305776,86692.06482406,24208.0440126935,203514.397391592,230950.551805531,241081.64818595,247091.634096836,0,0,0,0,0,0,0,0,23,245326.580220771,8208
"8137",8137,2014-02-17 12:00:00,211820.782824875,77885.0902788624,29156.3992010672,230950.551805531,241081.64818595,247091.634096836,245326.580220771,0,0,0,0,0,0,0,0,25,239294.322336685,8209
"8138",8138,2014-02-17 13:00:00,200405.601132486,31838.0508313096,30485.0284594363,241081.64818595,247091.634096836,245326.580220771,239294.322336685,0,0,0,0,0,0,0,0,23.95,240458.032936362,8210
"8139",8139,2014-02-17 14:00:00,197726.070642549,32793.889681124,31480.9038325023,247091.634096836,245326.580220771,239294.322336685,240458.032936362,0,0,0,0,0,0,0,0,26,231460.420906278,8211
"8140",8140,2014-02-17 15:00:00,187249.758677537,33891.5797888166,30489.8010251219,245326.580220771,239294.322336685,240458.032936362,231460.420906278,0,0,0,0,0,0,0,0,27,212564.772786756,8212
"8141",8141,2014-02-17 16:00:00,178068.668011094,34692.3102538484,30835.5468947912,239294.322336685,240458.032936362,231460.420906278,212564.772786756,0,0,0,0,0,0,0,0,25.9,185898.857445968,8213
"8142",8142,2014-02-17 17:00:00,172676.19907142,32369.9267627181,29824.293254516,240458.032936362,231460.420906278,212564.772786756,185898.857445968,0,0,0,0,0,0,0,0,26,154482.118107684,8214
"8143",8143,2014-02-17 18:00:00,122495.852597582,37496.9880217645,28045.9822515463,231460.420906278,212564.772786756,185898.857445968,154482.118107684,0,0,0,0,0,0,0,0,25,97334.3560179165,8215
"8144",8144,2014-02-17 19:00:00,78313.2954778777,35336.6066214071,25483.9099059826,212564.772786756,185898.857445968,154482.118107684,97334.3560179165,0,0,0,0,0,0,0,0,23.75,48024.4724966281,8216
"8145",8145,2014-02-17 20:00:00,27322.6734076368,29580.6272620113,24684.7702961793,185898.857445968,154482.118107684,97334.3560179165,48024.4724966281,0,0,0,0,0,0,0,0,22,25264.3718844441,8217
"8146",8146,2014-02-17 21:00:00,22527.0403212029,28433.885784772,26092.9423159754,154482.118107684,97334.3560179165,48024.4724966281,25264.3718844441,0,0,0,0,0,0,0,0,20,23275.0074211548,8218
"8147",8147,2014-02-17 22:00:00,22371.9319364202,28650.5072383915,26740.1552514531,97334.3560179165,48024.4724966281,25264.3718844441,23275.0074211548,0,0,0,0,0,0,0,0,20.95,24271.6782218351,8219
"8148",8148,2014-02-17 23:00:00,22325.5319922545,27117.187940617,26510.8069560052,48024.4724966281,25264.3718844441,23275.0074211548,24271.6782218351,0,0,0,0,0,0,0,0,21,29252.1156573177,8220
"8149",8149,2014-02-18 00:00:00,26216.4987387253,28291.7693843558,27903.3355660539,25264.3718844441,23275.0074211548,24271.6782218351,29252.1156573177,0,0,1,0,0,0,0,0,21,40594.1180091938,8221
"8150",8150,2014-02-18 01:00:00,31886.3067732419,26531.7532165143,30043.0358484402,23275.0074211548,24271.6782218351,29252.1156573177,40594.1180091938,0,0,1,0,0,0,0,0,20.85,33837.7558535844,8222
"8151",8151,2014-02-18 02:00:00,28234.4985961283,24358.6449743286,29686.4191347092,24271.6782218351,29252.1156573177,40594.1180091938,33837.7558535844,0,0,1,0,0,0,0,0,21,33271.146249686,8223
"8152",8152,2014-02-18 03:00:00,27113.4759450838,24705.9816992265,27958.2200714385,29252.1156573177,40594.1180091938,33837.7558535844,33271.146249686,0,0,1,0,0,0,0,0,20,36785.8757346071,8224
"8153",8153,2014-02-18 04:00:00,26999.7297962432,25659.9645512744,27303.5831448943,40594.1180091938,33837.7558535844,33271.146249686,36785.8757346071,0,0,1,0,0,0,0,0,20.05,34965.9373531573,8225
"8154",8154,2014-02-18 05:00:00,26882.5367944074,24448.2631522031,28795.2750641887,33837.7558535844,33271.146249686,36785.8757346071,34965.9373531573,0,0,1,0,0,0,0,0,20,83919.2041607147,8226
"8155",8155,2014-02-18 06:00:00,46067.1902804477,24039.6785010064,79469.5820864883,33271.146249686,36785.8757346071,34965.9373531573,83919.2041607147,0,0,1,0,0,0,0,0,20,195635.686872247,8227
"8156",8156,2014-02-18 07:00:00,92956.0572864363,23096.036207944,168637.547931233,36785.8757346071,34965.9373531573,83919.2041607147,195635.686872247,0,0,1,0,0,0,0,0,19.15,234888.448781244,8228
"8157",8157,2014-02-18 08:00:00,89317.5062362272,22223.4521150898,203514.397391592,34965.9373531573,83919.2041607147,195635.686872247,234888.448781244,0,0,1,0,0,0,0,0,20,245154.502713551,8229
"8158",8158,2014-02-18 09:00:00,89659.0098252871,22668.891579081,230950.551805531,83919.2041607147,195635.686872247,234888.448781244,245154.502713551,0,0,1,0,0,0,0,0,22,257618.853429162,8230
"8159",8159,2014-02-18 10:00:00,90913.664315529,23098.6876333249,241081.64818595,195635.686872247,234888.448781244,245154.502713551,257618.853429162,0,0,1,0,0,0,0,0,22.9,265288.366485953,8231
"8160",8160,2014-02-18 11:00:00,86692.06482406,24208.0440126935,247091.634096836,234888.448781244,245154.502713551,257618.853429162,265288.366485953,0,0,1,0,0,0,0,0,24,264952.696032731,8232
"8161",8161,2014-02-18 12:00:00,77885.0902788624,29156.3992010672,245326.580220771,245154.502713551,257618.853429162,265288.366485953,264952.696032731,0,0,1,0,0,0,0,0,25,261390.240890954,8233
"8162",8162,2014-02-18 13:00:00,31838.0508313096,30485.0284594363,239294.322336685,257618.853429162,265288.366485953,264952.696032731,261390.240890954,0,0,1,0,0,0,0,0,26,264927.507491613,8234
"8163",8163,2014-02-18 14:00:00,32793.889681124,31480.9038325023,240458.032936362,265288.366485953,264952.696032731,261390.240890954,264927.507491613,0,0,1,0,0,0,0,0,26,268694.652672795,8235
"8164",8164,2014-02-18 15:00:00,33891.5797888166,30489.8010251219,231460.420906278,264952.696032731,261390.240890954,264927.507491613,268694.652672795,0,0,1,0,0,0,0,0,28,250382.318137071,8236
"8165",8165,2014-02-18 16:00:00,34692.3102538484,30835.5468947912,212564.772786756,261390.240890954,264927.507491613,268694.652672795,250382.318137071,0,0,1,0,0,0,0,0,26.95,206825.49740726,8237
"8166",8166,2014-02-18 17:00:00,32369.9267627181,29824.293254516,185898.857445968,264927.507491613,268694.652672795,250382.318137071,206825.49740726,0,0,1,0,0,0,0,0,27,171105.759818313,8238
"8167",8167,2014-02-18 18:00:00,37496.9880217645,28045.9822515463,154482.118107684,268694.652672795,250382.318137071,206825.49740726,171105.759818313,0,0,1,0,0,0,0,0,27,73818.0688870998,8239
"8168",8168,2014-02-18 19:00:00,35336.6066214071,25483.9099059826,97334.3560179165,250382.318137071,206825.49740726,171105.759818313,73818.0688870998,0,0,1,0,0,0,0,0,24.8,47898.5297910353,8240
"8169",8169,2014-02-18 20:00:00,29580.6272620113,24684.7702961793,48024.4724966281,206825.49740726,171105.759818313,73818.0688870998,47898.5297910353,0,0,1,0,0,0,0,0,23,32506.7403123725,8241
"8170",8170,2014-02-18 21:00:00,28433.885784772,26092.9423159754,25264.3718844441,171105.759818313,73818.0688870998,47898.5297910353,32506.7403123725,0,0,1,0,0,0,0,0,22,31759.3034974968,8242
"8171",8171,2014-02-18 22:00:00,28650.5072383915,26740.1552514531,23275.0074211548,73818.0688870998,47898.5297910353,32506.7403123725,31759.3034974968,0,0,1,0,0,0,0,0,20.85,29852.1332210154,8243
"8172",8172,2014-02-18 23:00:00,27117.187940617,26510.8069560052,24271.6782218351,47898.5297910353,32506.7403123725,31759.3034974968,29852.1332210154,0,0,1,0,0,0,0,0,20,36542.2097421024,8244
"8173",8173,2014-02-19 00:00:00,28291.7693843558,27903.3355660539,29252.1156573177,32506.7403123725,31759.3034974968,29852.1332210154,36542.2097421024,0,0,0,1,0,0,0,0,20,47116.0941611317,8245
"8174",8174,2014-02-19 01:00:00,26531.7532165143,30043.0358484402,40594.1180091938,31759.3034974968,29852.1332210154,36542.2097421024,47116.0941611317,0,0,0,1,0,0,0,0,19.2,43089.3744351588,8246
"8175",8175,2014-02-19 02:00:00,24358.6449743286,29686.4191347092,33837.7558535844,29852.1332210154,36542.2097421024,47116.0941611317,43089.3744351588,0,0,0,1,0,0,0,0,20,37574.939927963,8247
"8176",8176,2014-02-19 04:00:00,24705.9816992265,27958.2200714385,33271.146249686,36542.2097421024,47116.0941611317,43089.3744351588,37574.939927963,0,0,0,1,0,0,0,0,19,38550.9296106723,8248
"8177",8177,2014-02-19 05:00:00,25659.9645512744,27303.5831448943,36785.8757346071,47116.0941611317,43089.3744351588,37574.939927963,38550.9296106723,0,0,0,1,0,0,0,0,19,98087.3608260921,8249
"8178",8178,2014-02-19 06:00:00,24448.2631522031,28795.2750641887,34965.9373531573,43089.3744351588,37574.939927963,38550.9296106723,98087.3608260921,0,0,0,1,0,0,0,0,19,208363.324128182,8250
"8179",8179,2014-02-19 07:00:00,24039.6785010064,79469.5820864883,83919.2041607147,37574.939927963,38550.9296106723,98087.3608260921,208363.324128182,0,0,0,1,0,0,0,0,18.85,238300.833246462,8251
"8180",8180,2014-02-19 08:00:00,23096.036207944,168637.547931233,195635.686872247,38550.9296106723,98087.3608260921,208363.324128182,238300.833246462,0,0,0,1,0,0,0,0,19,248467.193584447,8252
"8181",8181,2014-02-19 09:00:00,22223.4521150898,203514.397391592,234888.448781244,98087.3608260921,208363.324128182,238300.833246462,248467.193584447,0,0,0,1,0,0,0,0,20,261023.548760775,8253
"8182",8182,2014-02-19 10:00:00,22668.891579081,230950.551805531,245154.502713551,208363.324128182,238300.833246462,248467.193584447,261023.548760775,0,0,0,1,0,0,0,0,22,261008.170493566,8254
"8183",8183,2014-02-19 11:00:00,23098.6876333249,241081.64818595,257618.853429162,238300.833246462,248467.193584447,261023.548760775,261008.170493566,0,0,0,1,0,0,0,0,23,255221.434599752,8255
"8184",8184,2014-02-19 12:00:00,24208.0440126935,247091.634096836,265288.366485953,248467.193584447,261023.548760775,261008.170493566,255221.434599752,0,0,0,1,0,0,0,0,24,243968.520140674,8256
"8185",8185,2014-02-19 13:00:00,29156.3992010672,245326.580220771,264952.696032731,261023.548760775,261008.170493566,255221.434599752,243968.520140674,0,0,0,1,0,0,0,0,24.75,249976.119768717,8257
"8186",8186,2014-02-19 14:00:00,30485.0284594363,239294.322336685,261390.240890954,261008.170493566,255221.434599752,243968.520140674,249976.119768717,0,0,0,1,0,0,0,0,24,246003.223977977,8258
"8187",8187,2014-02-19 15:00:00,31480.9038325023,240458.032936362,264927.507491613,255221.434599752,243968.520140674,249976.119768717,246003.223977977,0,0,0,1,0,0,0,0,24,225711.070110334,8259
"8188",8188,2014-02-19 16:00:00,30489.8010251219,231460.420906278,268694.652672795,243968.520140674,249976.119768717,246003.223977977,225711.070110334,0,0,0,1,0,0,0,0,25.15,193429.4358128,8260
"8189",8189,2014-02-19 17:00:00,30835.5468947912,212564.772786756,250382.318137071,249976.119768717,246003.223977977,225711.070110334,193429.4358128,0,0,0,1,0,0,0,0,24,155331.104514648,8261
"8190",8190,2014-02-19 18:00:00,29824.293254516,185898.857445968,206825.49740726,246003.223977977,225711.070110334,193429.4358128,155331.104514648,0,0,0,1,0,0,0,0,23,112336.385965587,8262
"8191",8191,2014-02-19 19:00:00,28045.9822515463,154482.118107684,171105.759818313,225711.070110334,193429.4358128,155331.104514648,112336.385965587,0,0,0,1,0,0,0,0,23.05,55073.2868717508,8263
"8192",8192,2014-02-19 20:00:00,25483.9099059826,97334.3560179165,73818.0688870998,193429.4358128,155331.104514648,112336.385965587,55073.2868717508,0,0,0,1,0,0,0,0,23,29782.4007334978,8264
"8193",8193,2014-02-19 21:00:00,24684.7702961793,48024.4724966281,47898.5297910353,155331.104514648,112336.385965587,55073.2868717508,29782.4007334978,0,0,0,1,0,0,0,0,22,29312.5681560023,8265
"8194",8194,2014-02-19 22:00:00,26092.9423159754,25264.3718844441,32506.7403123725,112336.385965587,55073.2868717508,29782.4007334978,29312.5681560023,0,0,0,1,0,0,0,0,21.1,28235.5591662807,8266
"8195",8195,2014-02-19 23:00:00,26740.1552514531,23275.0074211548,31759.3034974968,55073.2868717508,29782.4007334978,29312.5681560023,28235.5591662807,0,0,0,1,0,0,0,0,20,30141.9340151478,8267
"8196",8196,2014-02-20 00:00:00,26510.8069560052,24271.6782218351,29852.1332210154,29782.4007334978,29312.5681560023,28235.5591662807,30141.9340151478,0,0,0,0,1,0,0,0,19,34460.0453904816,8268
"8197",8197,2014-02-20 01:00:00,27903.3355660539,29252.1156573177,36542.2097421024,29312.5681560023,28235.5591662807,30141.9340151478,34460.0453904816,0,0,0,0,1,0,0,0,18.95,33556.969905747,8269
"8198",8198,2014-02-20 02:00:00,30043.0358484402,40594.1180091938,47116.0941611317,28235.5591662807,30141.9340151478,34460.0453904816,33556.969905747,0,0,0,0,1,0,0,0,19,33029.601397486,8270
"8199",8199,2014-02-20 03:00:00,29686.4191347092,33837.7558535844,43089.3744351588,30141.9340151478,34460.0453904816,33556.969905747,33029.601397486,0,0,0,0,1,0,0,0,19,33374.8169820792,8271
"8200",8200,2014-02-20 04:00:00,27958.2200714385,33271.146249686,37574.939927963,34460.0453904816,33556.969905747,33029.601397486,33374.8169820792,0,0,0,0,1,0,0,0,18.85,32939.9832196116,8272
"8201",8201,2014-02-20 05:00:00,27303.5831448943,36785.8757346071,38550.9296106723,33556.969905747,33029.601397486,33374.8169820792,32939.9832196116,0,0,0,0,1,0,0,0,18,88686.9972806491,8273
"8202",8202,2014-02-20 06:00:00,28795.2750641887,34965.9373531573,98087.3608260921,33029.601397486,33374.8169820792,32939.9832196116,88686.9972806491,0,0,0,0,1,0,0,0,18,216121.659935233,8274
"8203",8203,2014-02-20 07:00:00,79469.5820864883,83919.2041607147,208363.324128182,33374.8169820792,32939.9832196116,88686.9972806491,216121.659935233,0,0,0,0,1,0,0,0,18.1,241848.440406106,8275
"8204",8204,2014-02-20 08:00:00,168637.547931233,195635.686872247,238300.833246462,32939.9832196116,88686.9972806491,216121.659935233,241848.440406106,0,0,0,0,1,0,0,0,19,252634.703998146,8276
"8205",8205,2014-02-20 09:00:00,203514.397391592,234888.448781244,248467.193584447,88686.9972806491,216121.659935233,241848.440406106,252634.703998146,0,0,0,0,1,0,0,0,20,263306.42601373,8277
"8206",8206,2014-02-20 10:00:00,230950.551805531,245154.502713551,261023.548760775,216121.659935233,241848.440406106,252634.703998146,263306.42601373,0,0,0,0,1,0,0,0,21.8,242961.24363847,8278
"8207",8207,2014-02-20 11:00:00,241081.64818595,257618.853429162,261008.170493566,241848.440406106,252634.703998146,263306.42601373,242961.24363847,0,0,0,0,1,0,0,0,24,242382.702620358,8279
"8208",8208,2014-02-20 12:00:00,247091.634096836,265288.366485953,255221.434599752,252634.703998146,263306.42601373,242961.24363847,242382.702620358,0,0,0,0,1,0,0,0,24,260452.166591191,8280
"8209",8209,2014-02-20 13:00:00,245326.580220771,264952.696032731,243968.520140674,263306.42601373,242961.24363847,242382.702620358,260452.166591191,0,0,0,0,1,0,0,0,25.15,262867.084828115,8281
"8210",8210,2014-02-20 14:00:00,239294.322336685,261390.240890954,249976.119768717,242961.24363847,242382.702620358,260452.166591191,262867.084828115,0,0,0,0,1,0,0,0,25,263681.602705128,8282
"8211",8211,2014-02-20 15:00:00,240458.032936362,264927.507491613,246003.223977977,242382.702620358,260452.166591191,262867.084828115,263681.602705128,0,0,0,0,1,0,0,0,24,237671.650003575,8283
"8212",8212,2014-02-20 16:00:00,231460.420906278,268694.652672795,225711.070110334,260452.166591191,262867.084828115,263681.602705128,237671.650003575,0,0,0,0,1,0,0,0,24.1,188411.613279447,8284
"8213",8213,2014-02-20 17:00:00,212564.772786756,250382.318137071,193429.4358128,262867.084828115,263681.602705128,237671.650003575,188411.613279447,0,0,0,0,1,0,0,0,25,155163.534430575,8285
"8214",8214,2014-02-20 18:00:00,185898.857445968,206825.49740726,155331.104514648,263681.602705128,237671.650003575,188411.613279447,155163.534430575,0,0,0,0,1,0,0,0,24,103024.04974279,8286
"8215",8215,2014-02-20 19:00:00,154482.118107684,171105.759818313,112336.385965587,237671.650003575,188411.613279447,155163.534430575,103024.04974279,0,0,0,0,1,0,0,0,24.1,43115.3584038917,8287
"8216",8216,2014-02-20 20:00:00,97334.3560179165,73818.0688870998,55073.2868717508,188411.613279447,155163.534430575,103024.04974279,43115.3584038917,0,0,0,0,1,0,0,0,23,25858.2911697657,8288
"8217",8217,2014-02-20 21:00:00,48024.4724966281,47898.5297910353,29782.4007334978,155163.534430575,103024.04974279,43115.3584038917,25858.2911697657,0,0,0,0,1,0,0,0,22,25498.4927455776,8289
"8218",8218,2014-02-20 22:00:00,25264.3718844441,32506.7403123725,29312.5681560023,103024.04974279,43115.3584038917,25858.2911697657,25498.4927455776,0,0,0,0,1,0,0,0,21.15,24580.8344212481,8290
"8219",8219,2014-02-20 23:00:00,23275.0074211548,31759.3034974968,28235.5591662807,43115.3584038917,25858.2911697657,25498.4927455776,24580.8344212481,0,0,0,0,1,0,0,0,21,27528.6891597327,8291
"8220",8220,2014-02-21 00:00:00,24271.6782218351,29852.1332210154,30141.9340151478,25858.2911697657,25498.4927455776,24580.8344212481,27528.6891597327,0,0,0,0,0,1,0,0,21,33366.0672783222,8292
"8221",8221,2014-02-21 01:00:00,29252.1156573177,36542.2097421024,34460.0453904816,25498.4927455776,24580.8344212481,27528.6891597327,33366.0672783222,0,0,0,0,0,1,0,0,20.2,32046.7180087864,8293
"8222",8222,2014-02-21 02:00:00,40594.1180091938,47116.0941611317,33556.969905747,24580.8344212481,27528.6891597327,33366.0672783222,32046.7180087864,0,0,0,0,0,1,0,0,20,30525.3301252259,8294
"8223",8223,2014-02-21 03:00:00,33837.7558535844,43089.3744351588,33029.601397486,27528.6891597327,33366.0672783222,32046.7180087864,30525.3301252259,0,0,0,0,0,1,0,0,20,32368.0707649515,8295
"8224",8224,2014-02-21 04:00:00,33271.146249686,37574.939927963,33374.8169820792,33366.0672783222,32046.7180087864,30525.3301252259,32368.0707649515,0,0,0,0,0,1,0,0,19,31140.7259561328,8296
"8225",8225,2014-02-21 05:00:00,36785.8757346071,38550.9296106723,32939.9832196116,32046.7180087864,30525.3301252259,32368.0707649515,31140.7259561328,0,0,0,0,0,1,0,0,19,89850.7078803262,8297
